Name	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c_1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_EBV_transformed_lymphocytes	Cells_Transformed_fibroblasts	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000162576	7.89875252616484	6.8856963733394005	4.73416766115076	8.15000109275433	7.7173336994537	7.457380879072541	7.134939643492981	3.6380738371807206	3.9429835981871006	3.9264739112560805	3.2827363202763404	3.858975614292021	4.12515513132229	3.6746866199280004	3.6791985705669203	3.5909612413426006	3.8991756304805207	3.7834566543602404	3.3123747467751503	3.54966917072649	7.492253789302921	1.138159145229471	8.83399692113922	7.758889432720971	8.40663020289935	7.17442639367726	5.940519157366684	6.498250867527828	5.305970520984389	6.271743135669724	7.2186843133621705	5.598126959919607	4.16992500144231	5.374691752096928	2.9446710706477406	6.9289624408359805	6.106432077816931	3.9546616208379004	8.591709333161742	7.85767003596248	3.2302030133664204	5.8201789624151905	6.789859640913652	5.999323578150826	6.5066844477307635	5.655638049234642	6.266599165535099	5.10118781525974	5.80322703643493	7.23553560671046	8.071730496567412	7.40045254027644	0.3111543154405707
ENSG00000221978	7.484218708433166	7.33315535031062	7.118941072723511	7.404715826596635	7.414896604211506	7.263503956705604	7.853933288677937	5.328944145449761	5.48542682717025	5.58150189667979	8.269360484358732	8.3533674042067	6.08756891786823	5.858727023778631	5.49217365961083	5.6690267655096305	5.65334669272218	5.4589397069291	6.0866139474095	5.500324049284201	7.654277995261239	6.13647851834917	7.459841416975772	8.017086773362722	8.36479127113449	7.709083812550348	7.093813673402732	7.656424863277784	6.988116584760147	7.491452292037368	8.319897877154467	5.95256654094281	5.39334755137725	6.767522386228548	6.859845343921448	7.628263255085342	7.360627646192952	5.42609698971082	7.8811139606751	8.40237257832221	6.3089760418687	7.899961066583906	8.148476582178281	7.433376793375039	7.19031854794182	7.449973985810358	7.6987046667703485	7.020702203791049	6.553667688483067	8.272863023201905	8.33829069364826	7.878050912728542	5.1586601753465
ENSG00000231050	0.225398337340744	0.117562069256979	0.358396261956654	-0.7386497209790189	-0.7006381023484411	-1.218934101564041	-0.7018109298586779	0.726395291650452	1.017921907997262	0.876958896069571	1.724650271732969	1.557777671394929	1.278876860102109	1.357833478629489	0.684369929013007	1.017921907997262	1.142740172116079	0.8563881768140911	0.683471892855228	0.811881996218668	0.2080802024682813	-0.17250612639620205	-0.10283703664116499	0.149259365499623	0.337996463515016	-0.9331874901001009	-0.517564712007965	-1.0591942818332512	-0.443202753407257	-1.2175914350726311	-0.380070575883922	-0.662460157802576	-1.088040034713081	-0.14003045177897405	-0.9376019362015209	-0.40927822999015895	-0.10578368703687203	0.42814239097832996	0.48594198341242006	1.0461417816447212	-0.696073163519305	1.8143453349632188	0.78114985171021	-0.076888860768603	-0.157141816744022	-0.03342187443239002	0.0873949481215058	-0.6467896443759991	3.4141355329844494	0.9365908298239389	-0.042159673293767005	0.1460034511389248	-1.038302594280321
ENSG00000187730	-0.14432916555962902	-0.3569750419865633	0.7215913987753771	-0.268469162945842	-0.051249658175555046	-0.623265095001478	-1.136061549576029	4.830863756751756	5.953963598870787	5.737686761409858	9.463422195783195	9.407586439290956	7.1074786466266175	7.190318547941818	3.8875252707415875	2.3524760590503266	6.215096120976216	5.329482431025638	1.606915941825207	2.760007986832067	0.244947931047802	-1.7182127431841732	-1.790309583959293	-0.9514847900660609	-0.697593205442274	-0.8140066299300341	-0.8309729548651841	-0.6202681509651911	-0.2885931995541529	-0.680497670995693	-0.546245393148302	-0.550042516371997	-0.7252314342001349	-0.543509228416621	-1.428565884123493	0.813114191346287	-0.41561469274158963	-1.0834469234126072	-0.539414686746333	-0.9717137569208901	-1.4855999609633832	2.193771743396677	-0.653922465464403	0.20025323159368702	0.075601084824028	-0.82316662921551	-0.6276050347619759	-1.108736368174924	3.522306892871387	1.1676790618613468	-0.375197234747053	-0.475334490782557	-1.527158746573713
ENSG00000224387	-1.9999999999999991	-1.9999999999999991	-1.129418275945413	-1.9999999999999991	-1.9999999999999991	-1.9999999999999991	0.18979293782025985	-0.59215782178849	0.06032413315110019	-0.2789336312689491	3.05545598236064	3.53729606709084	0.99059187258758	0.24573903242928985	0.04656090575773986	0.1609201881811	0.07901963303484005	-0.457692416489762	1.1531567880614202	0.1323136131767999	-1.1020626015799524	-1.390055968298304	-1.9999999999999991	-1.9999999999999991	-1.9999999999999991	-1.9999999999999991	-1.3828896252552392	-1.9999999999999991	0.73984810269933	-1.9999999999999991	-1.388355456626337	-1.9999999999999991	-1.9999999999999991	-1.0332742312821919	-1.112786697048769	-1.0023101606872	0.50792146495733	-1.9999999999999991	-1.9999999999999991	-1.9999999999999991	-0.505430783401351	0.77652515142191	1.28540221886225	1.16671544496642	0.9649530529007999	-0.714538594862963	-0.08146110748876201	-1.561217460526413	0.4286784099482299	-0.453636426114564	-1.9999999999999991	0.99349322105842	-1.154891372769875
ENSG00000157873	6.5645306008163455	6.248496885959387	6.431037874378302	5.501757585738667	6.0181445289437585	5.294988267691449	6.50096135246006	3.1584178209979896	3.6403895600549494	2.9296016552364197	3.38612115681486	3.93922657772821	4.438625538088379	4.05484847699562	3.60288440871842	3.14502524223657	2.88986288136518	2.92931759491176	3.9429835981870993	3.3672312628439403	6.725195817226666	7.614709844115209	4.38681094647222	6.438875002633956	7.87005641847295	6.6013993905318324	6.886915895847255	6.18080427811412	5.496334513417114	5.856114233977462	6.6337218126410145	4.42223300068305	3.6667565918848095	6.409221197324532	5.6052572629390065	7.31786479839195	6.285956994889426	2.7050932197349	6.515384460636951	6.399854673572434	4.02989454966334	6.01212167271222	7.228337711981379	5.912410353808271	5.76553474636298	7.2950801327646095	7.90508609876177	6.2267975022765265	4.67863534782275	6.683696454306518	6.677367292136051	6.648896806475257	6.6703021700785285
ENSG00000235054	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-1.9211169534780108	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	2.38791392438595	-2.0	-2.0	-2.0	-2.0
ENSG00000187017	-1.307037247227082	-1.335335127581466	1.0243196791954141	-1.506762580799786	-0.9739790292856301	-1.5810436973697062	0.4510132429439731	-1.1880358246898068	-0.937049391177192	-0.932223627951507	3.1543725765326736	3.9364023777250643	-0.608562202302	-0.8473622603488871	-1.062203659313448	-0.933738557731279	-0.466536323279596	-1.085894762881528	-0.9618447989740311	-1.138282789492707	2.497484631319204	-1.2339561569873052	-1.738023958643946	0.03927879535136797	0.5528688710113041	-0.180168347573463	3.775577360930654	-0.8870997384674499	4.247168000374774	-1.076584558923795	2.5015665298254937	-1.2266787778683381	-1.6299026933179561	4.219555769166914	5.049630767724604	0.13172117115592902	2.163820726490414	-1.8105865689663259	3.134220939760634	-1.325177816038178	-1.421206167323248	4.8509993947164745	2.571312753517584	5.450551443306484	5.214901910160694	4.652486494918165	0.07765318565016105	-0.06160128141706106	7.040563711158705	-1.254977850962735	-1.23854450717728	3.9736112755194744	1.0028825085331239
ENSG00000228750	-2.0	-2.0	-1.885792913155502	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-1.4727294431226592	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	2.4688439429746394	-0.5997899929181698	-2.0	-2.0	-2.0
ENSG00000074800	9.260213886771421	9.05107295947908	8.834471049984227	10.09572666863905	9.5722265127937	9.691830741144093	9.27530975068992	8.844078028063134	9.23709042845943	9.318090837568429	8.725195817226668	8.953759945497465	9.307656205306493	9.317299545459562	8.742309436084005	8.918117851031777	9.453579308912685	8.997885127829116	8.509972891309063	8.666046429408796	9.16791986555194	11.91578603374559	10.9630766922986	9.331924620432597	8.898903649093901	8.884017844888403	8.765037408222732	9.24019505397993	10.27873982655011	9.555068391333343	8.95666655480317	7.827501495169381	6.6070343459486205	9.406311316537945	8.207258410363535	9.464443645160975	9.637983303777858	6.991521846075701	9.446152822009305	8.881266942493907	6.86418614465428	8.419749550058501	8.831940560335882	9.428883552010197	9.501140543265876	8.95084746839873	9.151397147004444	8.230260664669792	8.636080788769586	8.87221314397578	9.006326078524939	9.591802817369839	9.45296189305124
ENSG00000171621	5.95233356636969	5.53387477725855	2.8241568437288302	6.419707420810271	5.7216460784184004	6.21742461381399	4.868884273028778	1.9277068624228302	1.56900492681818	2.8341044040015104	0.6653927710419008	1.1622100363143102	2.2083611830984204	2.1654296204241907	2.6297063219455605	2.6238668618527003	2.4046306842176204	2.76362403232194	4.12598165385472	2.94110631094644	5.2205234364115185	1.6189433833018407	3.9364023777250674	5.399171093819827	5.85324716724216	5.068240861312825	4.761551232444484	5.68229237143084	5.0089887832272595	5.78581207535837	5.123914459001984	3.7366048753142533	2.4092551466848406	3.8972404255748043	4.360364276543475	5.193377510564366	4.44691786486603	4.509062386361903	4.935695463031845	5.31288295528436	3.923624611368324	3.8196681834964603	4.927422428739876	5.099295204337779	5.284662185483169	5.256633295059928	2.5502850490884104	3.7506065048355963	4.154615611326898	5.245267466519517	5.80864246791807	5.0500662983062945	0.26531686651028963
ENSG00000162441	3.8135246892978154	3.7484612330040403	3.5753123306874413	4.082361969557479	4.049630767724605	4.2403143293337155	4.23266075679028	3.531069492725959	3.4515408330178365	3.4073527511400443	3.7021034066293925	3.48284828306847	3.2366456813532705	3.547203024756936	3.4776773275653126	3.4956951626240733	3.4554916206284734	3.1254857971593806	4.518535138982186	3.7048719644563577	3.772413554748487	3.917909073852987	4.523561956057018	4.2887276795145715	4.313971371059024	4.00898878322726	3.7985690035568873	3.6701605141266382	3.8678964639926603	3.719731056749857	3.898208352508722	3.249900378162913	3.082702589330254	2.96993327469786	2.6601528148763802	3.5957423394744032	3.5298209465287003	3.0873779743400642	4.103497639703341	4.390254956321872	2.4338941844908604	3.837943241891032	3.7484612330040403	3.833902076669168	3.831877241191678	3.779259720372381	3.2177735638249083	3.0648828515848594	5.37503943134693	3.814550423461813	4.292045492492868	4.120186027531867	2.54720302475694
ENSG00000175262	-0.8498302937042931	-1.1726687293877351	-1.3772570242396236	-1.449296303752108	-0.9793733494100381	-1.7134500005511701	-1.3186856773986741	-1.7820496670462411	-1.6368401392123282	-0.7749719167459461	1.3879139243859495	2.16156525639704	-1.6146241866400821	-1.5882266814286772	-1.780066376304112	-1.497771251158529	-0.9523220248555201	-0.930985322084815	-1.3356992146599587	-0.7380480214078421	-1.3634565786481945	-0.09680743920292012	-1.9999999999999951	-1.71769068102143	-1.1440103026915152	-1.455613533510311	-0.8526933012197022	-1.4344028241457705	-1.700778791318356	-1.554675866846364	-1.530655787110773	-1.2908858515287862	-0.937049391177188	-1.698763559234764	-1.727761766836362	-0.558516520417351	-1.148480808830092	2.1058456674911596	-0.7815287892567341	-1.597321475707107	1.09895848008817	-0.658811227521255	-1.33843280047285	-1.569778967192658	-1.614535829520941	-0.5014427519009792	0.08133962745194001	-1.5012385343281431	0.9153296760130096	-0.4962442125504971	-1.667859232158277	-1.681029574244405	-1.3651279768357814
ENSG00000171824	5.925880770993272	5.471837762422286	4.985955754607509	5.815831566464824	5.724923070266613	5.926473911256072	5.653919873119422	4.607034345948616	4.808899839257769	4.779259720372376	7.03562390973072	6.857359009758641	5.1649069266756875	5.121429908948958	4.659353759170051	4.851998837112446	4.754353071692128	4.45844762743792	5.491211756003092	4.660209873352559	5.945443836377912	6.135144921672167	5.884842093799463	6.236492618381302	6.173127433480655	5.67581593117227	5.311430455749743	5.57803297169654	5.349082146391089	5.525285887113241	6.021035479511363	4.22032995487955	3.7782085763980904	4.646738698307846	3.8155754288625703	5.840966704487421	5.362119166725657	4.618238655595454	7.029011086659071	6.4356285940520905	4.156234797850271	5.996840647795369	5.88325423134128	5.8349134297010385	5.9532652390148435	5.402926780581625	5.803872797620629	5.173327349650988	5.746581499785813	5.878970510151082	6.357200084860054	5.892391025913404	3.9297909977186003
ENSG00000116663	3.611762560064875	3.335711910320466	3.994579724215751	3.7907720378620033	3.518535138982184	3.006298023900373	4.166715444966427	3.285772093249841	3.4005379295837326	3.5366746175697608	4.087462841250343	3.905928478173138	3.602290584861144	3.7103931921705198	3.1549395940457288	3.8268026842858296	3.809414444235902	3.2248120578135557	3.061257770902949	3.233888060174281	3.651338766105934	5.39780296186249	3.456806149230478	3.910252962799282	4.406672715755834	3.7886857106135374	3.3357833573944378	4.0561499611081455	3.8001233528265317	4.169925001442316	3.210388864445407	2.69755143881627	2.6461626571579	3.176322772640467	3.575312330687441	4.393004256898325	3.7876414144833297	3.7376867614098637	3.906890595608522	3.68818035858693	3.258820396876416	3.568032104771283	4.106013237622123	3.901108243014516	3.9873208659292567	3.41818994794577	4.4944156103975	3.630521963471642	4.77610398807317	3.905928478173138	3.653060017104568	3.7527485914071375	4.319762427669251
ENSG00000199347	-0.5995713696353	-1.014499569695115	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-0.36978093526784006	-0.38684557156870003	-2.0	-2.0	-0.42101299666741987	-2.0	-2.0	-2.0	-2.0	-2.0	-0.36847659352110007	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-0.95204289260335	-2.0	-0.7799177393507499	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	1.88947354253111	-0.6993490923573402	-2.0	-2.0	-2.0
ENSG00000116688	5.9342805936400245	5.745506265869159	5.50795316940504	5.716167829797151	5.841218373923888	6.207892851641332	6.7950655826596185	5.451046222976684	5.710117632043446	5.671717965129234	6.496094790072093	6.383704292474052	6.058641195327567	6.278170649631172	5.504620392403552	5.9121708029499525	5.870118083965933	5.546277132090076	6.032982416699429	5.836681593327116	5.876394158783242	5.848622940429338	6.17372709890289	6.170325694415555	5.993221467368938	6.717676423066396	6.013462259806563	6.899659026377443	6.349966746971193	7.16188768237689	5.94063660720115	7.1421070573025505	7.49625461006128	5.308521062193259	5.330916878114618	6.013908845490639	5.592457037268081	7.31333656165215	5.974299858003734	5.856487779495678	3.9850449622534603	5.818646082822539	6.10527997456141	6.536985375791936	6.619559737782492	5.936402377725063	5.838699701774244	5.724377421606217	5.907852071845964	6.541793588194771	6.158256228811341	6.145066014185894	5.634302841662514
ENSG00000116731	4.20750245925879	3.963474123974887	3.445594291341183	4.434294617959926	4.211790976252542	4.421559944901824	4.933572638261025	3.311139780275858	3.733354340613828	3.505890929729958	5.0430819818956625	4.758089934201814	4.446256229889565	4.681449265314959	3.2990980945774897	3.230510460366177	4.044394119358454	3.24883840164025	3.76234881564413	3.13594522759906	4.2245805660834455	5.139755975481315	4.244125943283731	4.665051614289215	4.854494418154876	4.483493351284396	3.763411574470008	4.394719912994066	4.13586316536868	4.364572432295857	4.385431037193521	3.0633303608069498	2.65923957221832	2.59884157813329	1.9571717072463901	4.23572705983806	4.168321115739723	3.678071905112639	4.699329525673157	5.204766750654614	2.3903925458542696	3.902073579310744	4.458775699080245	4.40190347160796	4.43762724831895	4.028569152196772	4.057450272183901	3.421559944901824	4.1473066987802945	4.685940148445978	4.849498931720182	4.653633311386256	3.00252250976871
